sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_jail_in,c_jail_out,c_days_from_compas,c_charge_degree,c_charge_desc,is_recid,r_charge_degree,r_days_from_arrest,r_offense_date,r_jail_in,violent_recid,is_violent_recid,vr_charge_degree,vr_offense_date,score_text,screening_date,v_decile_score,v_score_text,event
Male,39,25 - 45,African-American,0,9,1,0,15,-1.0,14/01/2014 3:27,15/01/2014 12:56,1.0,(F3),Possession of Cocaine,0,,,,,,0,,,High,15/01/2014,2,Low,0
Male,22,Less than 25,African-American,0,2,0,0,0,-1.0,05/06/2014 3:14,06/06/2014 2:38,1.0,(F3),Poss Unlaw Issue Driver Licenc,0,,,,,,0,,,Low,06/06/2014,3,Low,0
Male,25,25 - 45,Hispanic,0,1,0,0,0,,,,1.0,(F3),Fraudulent Use of Credit Card,0,,,,,,0,,,Low,20/04/2014,2,Low,0
Male,32,25 - 45,African-American,0,7,0,0,0,-1.0,06/06/2014 3:21,07/06/2014 5:01,1.0,(F3),Felony Driving While Lic Suspd,0,,,,,,0,,,Medium,07/06/2014,5,Medium,0
Male,44,25 - 45,Caucasian,0,1,0,0,0,-1.0,23/05/2014 9:48,24/05/2014 7:55,1.0,(M1),Battery,0,,,,,,0,,,Low,24/05/2014,1,Low,0
Female,27,25 - 45,Caucasian,0,2,0,0,0,-1.0,24/09/2014 1:55,26/09/2014 9:22,1.0,(F3),Grand Theft in the 3rd Degree,1,(F3),0.0,22/01/2015,22/01/2015,,0,,,Low,25/09/2014,2,Low,0
Male,22,Less than 25,African-American,0,2,0,0,0,-1.0,25/03/2014 3:44,26/03/2014 9:01,1.0,(F3),Att Burgl Unoccupied Dwel,0,,,,,,0,,,Low,26/03/2014,4,Low,0
Male,28,25 - 45,African-American,0,5,0,0,4,0.0,05/04/2013 1:20,05/04/2013 1:32,1.0,(F3),Pos Cannabis W/Intent Sel/Del,0,,,,,,0,,,Medium,05/04/2013,5,Medium,0
Male,26,25 - 45,African-American,0,2,0,0,0,-1.0,08/05/2013 4:58,09/05/2013 7:23,1.0,(M2),Operating W/O Valid License,0,,,,,,0,,,Low,09/05/2013,3,Low,0
Male,23,Less than 25,Other,0,2,0,0,0,-1.0,01/07/2014 3:22,02/07/2014 1:50,1.0,(M1),Felony Battery (Dom Strang),1,(M1),146.0,23/07/2014,16/12/2014,,0,,,Low,02/07/2014,3,Low,0
Male,34,25 - 45,Caucasian,0,2,0,0,0,-1.0,10/04/2013 11:41,11/04/2013 7:33,1.0,(F3),Possession of Oxycodone,0,,,,,,0,,,Low,11/04/2013,1,Low,0
Male,34,25 - 45,African-American,0,7,0,0,14,-11.0,30/06/2014 1:21,11/07/2014 4:55,11.0,(F2),arrest case no charge,0,,,,,,0,,,Medium,11/07/2014,4,Low,0
Male,22,Less than 25,African-American,0,9,0,0,3,-1.0,11/01/2013 5:12,14/02/2013 4:12,1.0,(F3),Agg Assault W/int Com Fel Dome,0,,,,,,0,,,High,12/01/2013,9,High,0
Male,56,Greater than 45,African-American,0,6,0,0,17,-25.0,10/04/2014 9:46,01/05/2014 10:36,25.0,(M1),Battery,0,,,,,,0,,,Medium,05/05/2014,6,Medium,0
Male,40,25 - 45,African-American,0,1,0,0,1,-1.0,19/10/2014 8:34,20/10/2014 1:55,1.0,(M2),Fleeing or Eluding a LEO,0,,,,,,0,,,Low,20/10/2014,1,Low,0
Male,30,25 - 45,Other,0,5,0,0,5,-1.0,18/05/2013 3:12,19/07/2013 12:34,1.0,(F3),False Imprisonment,1,(M2),0.0,12/11/2013,12/11/2013,,0,,,Medium,19/05/2013,4,Low,0
Male,44,25 - 45,Caucasian,0,2,0,0,5,0.0,03/03/2014 10:15,10/03/2014 10:03,0.0,(F2),arrest case no charge,0,,,,,,0,,,Low,03/03/2014,1,Low,0
Male,57,Greater than 45,Caucasian,0,2,0,0,1,-1.0,24/11/2013 7:32,11/12/2013 11:30,1.0,(F3),Aggravated Assault w/Firearm,0,,,,,,0,,,Low,25/11/2013,1,Low,0
Male,22,Less than 25,African-American,0,8,0,1,0,-1.0,18/04/2013 4:29,23/04/2013 7:35,1.0,(F3),Criminal Mischief,1,(F3),,08/06/2013,,,0,,,High,19/04/2013,9,High,0
Female,36,25 - 45,African-American,0,5,0,0,6,-520.0,21/02/2013 4:48,04/04/2013 9:49,520.0,(M1),Viol Pretrial Release Dom Viol,0,,,,,,0,,,Medium,26/07/2014,2,Low,0
Male,34,25 - 45,African-American,0,3,0,0,0,,,,1.0,(F3),Possession of Cannabis,0,,,,,,0,,,Low,08/03/2013,4,Low,0
Male,33,25 - 45,Caucasian,0,6,0,0,1,-1.0,29/12/2014 1:28,19/06/2015 8:37,1.0,(F3),Attempted Burg/Convey/Unocc,0,,,,,,0,,,Medium,30/12/2014,4,Low,0
Male,24,Less than 25,African-American,0,8,0,0,7,-1.0,18/05/2014 2:30,25/07/2014 5:53,1.0,(F2),Aggravated Battery / Pregnant,1,(F3),0.0,30/04/2015,30/04/2015,,0,,,High,19/05/2014,7,Medium,0
Male,28,25 - 45,Other,0,10,0,0,10,0.0,02/01/2013 5:59,25/06/2013 6:31,0.0,(F3),Carrying Concealed Firearm,0,,,,,,0,,,High,02/01/2013,9,High,0
Male,20,Less than 25,Caucasian,0,4,0,0,0,-1.0,15/08/2013 11:34,16/08/2013 1:47,1.0,(F3),Possession of Cocaine,0,,,,,,0,,,Low,16/08/2013,7,Medium,0
Male,35,25 - 45,Caucasian,0,9,0,0,2,-50.0,25/11/2013 5:40,26/11/2013 8:44,50.0,(F3),Possession Of Heroin,0,,,,,,0,,,High,14/01/2014,5,Medium,0
Male,39,25 - 45,Hispanic,0,1,0,0,0,,,,,,,-1,,,,,,0,,,Low,28/07/2014,1,Low,0
Male,53,Greater than 45,Hispanic,0,1,0,0,1,-8.0,31/01/2013 1:20,02/02/2013 1:43,8.0,(M2),Petit Theft,1,(F3),,20/09/2013,,,0,,,Low,08/02/2013,1,Low,0
Male,60,Greater than 45,African-American,0,3,0,0,13,-13.0,17/05/2013 8:51,18/05/2013 7:54,13.0,(F3),Possession Of Heroin,0,,,,,,0,,,Low,30/05/2013,1,Low,0
Female,22,Less than 25,African-American,0,5,0,0,2,-1.0,20/02/2014 1:45,21/02/2014 10:18,1.0,(F2),Agg Battery Grt/Bod/Harm,0,,,,,,0,,,Medium,21/02/2014,7,Medium,0
Male,43,25 - 45,Hispanic,0,1,0,0,0,-1.0,10/03/2013 8:27,11/03/2013 7:22,1.0,(M1),Battery,0,,,,,,0,,,Low,11/03/2013,1,Low,0
Female,27,25 - 45,African-American,0,7,0,0,12,-1.0,17/10/2014 9:29,18/10/2014 8:52,1.0,(F3),Retail Theft $300 1st Offense,0,,,,,,0,,,Medium,18/10/2014,5,Medium,0
Male,48,Greater than 45,Caucasian,0,1,0,0,0,,,,,,,-1,,,,,,0,,,Low,13/08/2014,1,Low,0
Male,72,Greater than 45,Caucasian,0,4,0,0,7,-1.0,22/09/2013 12:36,22/09/2013 2:15,2.0,(F3),Robbery Sudd Snatch No Weapon,0,,,,,,0,,,Low,23/09/2013,1,Low,0
Male,33,25 - 45,African-American,0,5,0,0,3,-1.0,27/06/2014 2:26,01/07/2014 1:30,1.0,(F3),Possession of Cocaine,1,(M1),1.0,15/07/2014,16/07/2014,,0,,,Medium,28/06/2014,2,Low,0
Male,24,Less than 25,African-American,0,4,0,0,1,-1.0,30/01/2013 3:09,30/01/2013 7:28,2.0,(F3),Burglary Structure Unoccup,1,(M1),0.0,09/11/2013,09/11/2013,,0,,,Low,31/01/2013,4,Low,0
Male,25,25 - 45,Hispanic,0,3,1,0,6,-1.0,19/08/2014 10:33,21/08/2014 9:47,1.0,(F3),Driving While License Revoked,0,,,,,,0,,,Low,20/08/2014,5,Medium,0
Female,38,25 - 45,African-American,0,7,0,0,2,-1.0,26/10/2013 7:25,05/12/2013 5:52,1.0,(F3),arrest case no charge,0,,,,,,0,,,Medium,27/10/2013,2,Low,0
Male,60,Greater than 45,African-American,0,1,0,0,0,-1.0,07/08/2013 9:07,13/03/2014 12:32,1.0,(F3),Att Burgl Struc/Conv Dwel/Occp,0,,,,,,0,,,Low,08/08/2013,1,Low,0
Male,24,Less than 25,Caucasian,0,5,0,0,3,-1.0,30/01/2014 5:52,06/02/2014 10:26,1.0,(F2),Aggravated Battery / Pregnant,1,(M2),,24/03/2015,,,0,,,Medium,31/01/2014,4,Low,0
Male,43,25 - 45,Other,0,2,0,0,2,,,,1.0,(M2),Driving License Suspended,0,,,,,,0,,,Low,01/01/2013,1,Low,0
Male,30,25 - 45,African-American,0,4,0,0,1,-5.0,14/06/2013 1:37,16/06/2013 7:28,5.0,(M1),Battery,0,,,,,,0,,,Low,19/06/2013,6,Medium,0
Male,36,25 - 45,African-American,0,10,0,0,7,-1.0,04/04/2014 12:40,11/04/2014 1:40,1.0,(F2),arrest case no charge,0,,,,,,0,,,High,05/04/2014,9,High,0
Male,41,25 - 45,Hispanic,0,1,0,0,0,,,,1.0,(F3),Poss Unlaw Issue Id,0,,,,,,0,,,Low,10/06/2014,1,Low,0
Female,43,25 - 45,Caucasian,0,6,0,0,0,-1.0,02/11/2013 9:36,02/12/2013 8:15,1.0,(M1),Battery,0,,,,,,0,,,Medium,03/11/2013,1,Low,0
Male,48,Greater than 45,Hispanic,0,1,0,0,1,-8.0,17/02/2013 12:27,23/02/2013 8:12,9.0,(M1),Battery,0,,,,,,0,,,Low,25/02/2013,1,Low,0
Male,50,Greater than 45,Caucasian,0,9,0,0,3,501.0,29/08/2014 12:12,04/09/2014 6:46,236.0,(F3),Deliver Alprazolam,0,,,,,,0,,,High,15/04/2013,4,Low,0
Male,54,Greater than 45,Other,0,1,0,0,0,0.0,11/02/2013 12:00,11/02/2013 7:22,1.0,(M1),Battery,0,,,,,,0,,,Low,11/02/2013,1,Low,0
Male,45,Greater than 45,African-American,0,1,0,0,1,-1.0,24/08/2013 6:22,26/08/2013 8:51,1.0,(M1),Battery,0,,,,,,0,,,Low,25/08/2013,1,Low,0
Male,45,Greater than 45,African-American,0,1,0,0,2,-1.0,13/02/2013 3:53,15/02/2013 10:47,1.0,(F7),Burglary Dwelling Assault/Batt,0,,,,,,0,,,Low,14/02/2013,1,Low,0
Male,36,25 - 45,Other,0,4,0,0,0,-1.0,18/03/2013 10:24,22/03/2013 5:52,1.0,(F3),Driving While License Revoked,0,,,,,,0,,,Low,19/03/2013,2,Low,0
Male,31,25 - 45,Caucasian,0,1,0,0,1,0.0,26/08/2013 2:58,26/08/2013 1:26,1.0,(M1),Driving Under The Influence,1,(M1),0.0,05/03/2016,05/03/2016,,0,,,Low,26/08/2013,1,Low,0
Male,40,25 - 45,African-American,0,1,0,0,0,-1.0,24/04/2013 5:34,26/04/2013 9:40,1.0,(M1),Battery,0,,,,,,0,,,Low,25/04/2013,1,Low,0
Male,50,Greater than 45,Caucasian,0,1,0,0,1,-4.0,26/12/2013 9:12,28/12/2013 2:38,4.0,(F2),arrest case no charge,0,,,,,,0,,,Low,30/12/2013,1,Low,0
Female,47,Greater than 45,Hispanic,0,1,0,0,0,-1.0,02/12/2014 2:15,09/12/2014 10:11,1.0,(F2),Dealing in Stolen Property,0,,,,,,0,,,Low,03/12/2014,1,Low,0
Female,26,25 - 45,Other,0,6,0,0,1,-24.0,01/06/2013 5:12,02/06/2013 1:56,1349.0,(M1),arrest case no charge,0,,,,,,0,,,Medium,25/06/2013,4,Low,0
Female,42,25 - 45,Caucasian,0,8,0,0,0,-1.0,22/05/2013 12:18,23/05/2013 8:46,1.0,(F3),Felony Petit Theft,0,,,,,,0,,,High,23/05/2013,3,Low,0
Male,41,25 - 45,African-American,0,4,0,0,7,0.0,04/09/2013 10:54,05/09/2013 7:50,0.0,(F3),arrest case no charge,0,,,,,,0,,,Low,04/09/2013,1,Low,0
Male,34,25 - 45,Caucasian,0,6,0,1,5,-1.0,24/09/2013 1:51,24/09/2013 8:05,2.0,(F3),"Poss3,4 Methylenedioxymethcath",1,(F3),40.0,30/10/2013,09/12/2013,,0,,,Medium,25/09/2013,5,Medium,0
Female,46,Greater than 45,Caucasian,0,1,0,0,0,-1.0,28/09/2014 11:48,29/09/2014 1:08,1.0,(M1),Battery,0,,,,,,0,,,Low,29/09/2014,1,Low,0
Male,26,25 - 45,Caucasian,0,9,0,0,1,-1.0,22/10/2014 2:35,06/12/2014 8:37,1.0,(F3),Grand Theft in the 3rd Degree,0,,,,,,0,,,High,23/10/2014,6,Medium,0
Female,28,25 - 45,Caucasian,0,6,0,0,0,-1.0,27/05/2013 5:16,29/05/2013 5:22,1.0,(F3),Possession of Cocaine,0,,,,,,0,,,Medium,28/05/2013,3,Low,0
Male,27,25 - 45,African-American,0,2,0,0,1,-1.0,07/04/2014 2:15,08/04/2014 1:39,1.0,(M2),Battery,0,,,,,,0,,,Low,08/04/2014,2,Low,0
Male,30,25 - 45,African-American,0,1,0,0,1,-48.0,28/11/2013 12:42,15/01/2014 10:22,48.0,(F1),Murder in 2nd Degree,0,,,,,,0,,,Low,15/01/2014,2,Low,0
Male,23,Less than 25,Caucasian,0,9,0,2,2,0.0,01/05/2013 3:49,01/05/2013 6:45,0.0,(F3),Neglect Child / No Bodily Harm,1,(M2),0.0,17/02/2014,17/02/2014,,0,,,High,01/05/2013,9,High,0
Female,37,25 - 45,Hispanic,0,1,0,0,0,-2.0,01/02/2014 3:46,02/02/2014 8:45,2.0,(M1),Battery,1,(M1),0.0,22/11/2014,22/11/2014,,0,,,Low,03/02/2014,1,Low,0
Male,26,25 - 45,Hispanic,0,3,0,0,0,0.0,19/11/2013 2:17,12/01/2015 10:06,1.0,(M1),Burglary Unoccupied Dwelling,0,,,,,,0,,,Low,19/11/2013,5,Medium,0
Male,35,25 - 45,Hispanic,0,2,0,0,5,-1.0,08/01/2013 2:08,08/01/2013 6:56,2.0,(M2),Reckless Driving,0,,,,,,0,,,Low,09/01/2013,1,Low,0
Male,21,Less than 25,Caucasian,0,6,0,1,1,-1.0,05/03/2014 8:32,23/04/2014 5:59,1.0,(F3),Burglary Conveyance Unoccup,1,(M1),0.0,17/03/2015,17/03/2015,,0,,,Medium,06/03/2014,7,Medium,0
Male,45,Greater than 45,African-American,0,9,0,0,1,-70.0,04/12/2013 8:10,04/02/2014 11:10,70.0,(F2),arrest case no charge,0,,,,,,0,,,High,12/02/2014,8,High,0
Female,22,Less than 25,African-American,0,8,1,0,2,-1.0,27/03/2013 10:41,01/05/2013 10:14,1.0,(M1),Battery,1,(M1),0.0,15/05/2013,15/05/2013,,0,,,High,28/03/2013,8,High,0
Female,22,Less than 25,Caucasian,0,9,0,1,5,-1.0,03/11/2014 7:06,17/11/2014 12:49,1.0,(F3),Possession Of Alprazolam,0,,,,,,0,,,High,04/11/2014,4,Low,0
Male,29,25 - 45,African-American,0,8,0,0,6,-1.0,17/09/2013 11:51,23/10/2013 7:53,1.0,(F3),Possession of Cocaine,1,(F3),1.0,27/10/2013,28/10/2013,,0,,,High,18/09/2013,4,Low,0
Female,32,25 - 45,African-American,0,7,0,0,3,-1.0,05/11/2014 8:34,09/12/2014 10:11,1.0,(F3),Poss Pyrrolidinovalerophenone,0,,,,,,0,,,Medium,06/11/2014,2,Low,0
Male,43,25 - 45,Caucasian,0,1,0,0,0,-1.0,21/06/2014 3:01,22/06/2014 8:13,1.0,(M1),Battery,0,,,,,,0,,,Low,22/06/2014,1,Low,0
Female,30,25 - 45,African-American,0,2,0,0,0,-2.0,02/11/2013 11:13,03/11/2013 1:50,2.0,(M1),Battery,0,,,,,,0,,,Low,04/11/2013,2,Low,0
Male,45,Greater than 45,Caucasian,0,3,0,0,3,-1.0,21/05/2013 11:38,22/08/2013 9:33,1.0,(M1),Battery,1,(M1),,24/11/2013,,,1,(M1),24/11/2013,Low,22/05/2013,2,Low,1
Female,24,Less than 25,African-American,0,4,0,0,2,-1.0,14/04/2013 1:58,15/04/2013 7:59,1.0,(F3),Forging Bank Bills/Promis Note,0,,,,,,0,,,Low,15/04/2013,4,Low,0
Male,31,25 - 45,Caucasian,0,8,0,0,4,0.0,13/01/2013 3:31,11/02/2013 7:30,0.0,(F3),Felony Battery w/Prior Convict,1,(M1),0.0,15/03/2014,15/03/2014,,0,,,High,13/01/2013,8,High,0
Male,56,Greater than 45,Caucasian,0,1,0,0,0,-1.0,19/11/2013 8:52,20/11/2013 8:31,1.0,(M1),Battery,0,,,,,,0,,,Low,20/11/2013,1,Low,0
Male,42,25 - 45,African-American,0,8,0,0,19,-1.0,13/11/2014 4:55,19/11/2014 9:44,1.0,(F2),Deliver Cocaine,0,,,,,,0,,,High,14/11/2014,10,High,0
Female,44,25 - 45,Hispanic,0,3,0,0,4,-85.0,10/02/2013 12:20,10/02/2013 9:31,86.0,(F3),Battery on Law Enforc Officer,1,(M2),79.0,10/06/2013,28/08/2013,,0,,,Low,06/05/2013,1,Low,0
Male,21,Less than 25,African-American,0,7,0,0,0,0.0,28/05/2014 1:59,28/05/2014 8:03,1.0,(F3),Grand Theft in the 3rd Degree,0,,,,,,0,,,Medium,28/05/2014,9,High,0
Male,24,Less than 25,African-American,0,10,4,0,14,-1.0,17/05/2013 5:23,13/11/2013 5:58,1.0,(F3),Grand Theft (Motor Vehicle),1,(F2),,30/06/2014,,,1,(F2),30/06/2014,High,18/05/2013,10,High,1
Male,38,25 - 45,African-American,0,6,0,0,11,-1.0,02/08/2013 9:45,20/08/2013 10:59,1.0,(F3),Felony Batt(Great Bodily Harm),0,,,,,,0,,,Medium,03/08/2013,2,Low,0
Male,51,Greater than 45,African-American,0,9,0,0,22,-1.0,14/03/2013 12:00,18/04/2013 5:56,1.0,(F7),arrest case no charge,1,(F3),0.0,12/12/2013,12/12/2013,,0,,,High,15/03/2013,2,Low,0
Male,22,Less than 25,Caucasian,0,3,0,0,0,-1.0,10/04/2013 7:51,11/04/2013 7:48,1.0,(F2),Agg Battery Grt/Bod/Harm,0,,,,,,0,,,Low,11/04/2013,5,Medium,0
Male,28,25 - 45,African-American,0,8,0,0,5,-1.0,10/10/2013 6:23,11/10/2013 8:20,1.0,(M1),arrest case no charge,0,,,,,,0,,,High,11/10/2013,6,Medium,0
Male,33,25 - 45,Caucasian,0,5,0,0,3,0.0,07/11/2014 3:29,18/09/2015 12:28,0.0,(F7),arrest case no charge,0,,,,,,0,,,Medium,07/11/2014,4,Low,0
Male,47,Greater than 45,African-American,0,8,0,1,19,-1.0,08/05/2013 3:31,06/12/2013 12:09,1.0,(F3),Possession of Cocaine,1,(F3),0.0,24/09/2014,24/09/2014,,0,,,High,09/05/2013,3,Low,0
Male,51,Greater than 45,African-American,0,4,0,0,0,-1.0,31/12/2013 4:39,30/01/2014 10:05,1.0,(M1),Viol Injunct Domestic Violence,1,(M1),0.0,15/03/2014,15/03/2014,,0,,,Low,01/01/2014,1,Low,0
Male,25,25 - 45,Caucasian,0,3,0,0,1,0.0,23/04/2013 2:54,04/06/2013 9:05,0.0,(M1),Battery,0,,,,,,0,,,Low,23/04/2013,4,Low,0
Male,55,Greater than 45,Caucasian,0,1,0,0,0,-1.0,01/12/2014 10:42,09/12/2014 9:51,1.0,(M1),Battery,0,,,,,,0,,,Low,02/12/2014,1,Low,0
Male,53,Greater than 45,Hispanic,0,1,0,0,1,-1.0,03/02/2013 4:59,04/02/2013 7:14,1.0,(F3),Driving While License Revoked,0,,,,,,0,,,Low,04/02/2013,1,Low,0
Male,30,25 - 45,African-American,0,1,0,0,0,-1.0,28/10/2013 4:30,30/10/2013 9:15,1.0,(F3),Grand Theft in the 3rd Degree,0,,,,,,0,,,Low,29/10/2013,1,Low,0
Male,31,25 - 45,Hispanic,0,1,0,0,0,-1.0,21/09/2014 12:45,23/09/2014 2:29,1.0,(M1),Child Abuse,0,,,,,,0,,,Low,22/09/2014,1,Low,0
Male,33,25 - 45,Caucasian,0,6,0,0,0,0.0,19/04/2013 3:25,19/04/2013 7:26,0.0,(F3),Possession of Cocaine,1,(M1),0.0,14/03/2014,14/03/2014,,1,(M1),14/03/2014,Medium,19/04/2013,3,Low,1
Male,35,25 - 45,African-American,0,4,0,0,5,-1.0,08/02/2013 1:19,21/09/2013 4:54,1.0,(F3),Aggrav Stalking After Injunctn,1,(F3),0.0,05/06/2014,05/06/2014,,1,(M1),25/02/2015,Low,09/02/2013,3,Low,0
Male,39,25 - 45,African-American,0,4,0,0,0,0.0,29/07/2014 1:52,29/07/2014 7:48,0.0,(M1),Battery,0,,,,,,0,,,Low,29/07/2014,2,Low,0
Male,20,Less than 25,African-American,13,10,0,1,13,-1.0,15/01/2014 3:15,19/05/2014 12:47,1.0,(F3),arrest case no charge,0,,,,,,0,,,High,16/01/2014,8,High,0
Female,33,25 - 45,African-American,0,2,0,0,0,-1.0,26/12/2013 6:52,28/12/2013 1:05,1.0,(F3),Neglect Child / No Bodily Harm,0,,,,,,0,,,Low,27/12/2013,2,Low,0
Male,65,Greater than 45,African-American,0,10,0,0,11,,,,2231.0,(F3),Possession of Cocaine,0,,,,,,0,,,High,03/04/2013,4,Low,0
Male,59,Greater than 45,Other,0,1,0,0,1,-25.0,01/09/2013 10:54,02/09/2013 1:06,25.0,(M1),Battery,0,,,,,,0,,,Low,26/09/2013,1,Low,0
Male,30,25 - 45,Hispanic,0,9,0,0,1,-1.0,27/04/2014 4:58,14/05/2014 2:50,1.0,(F3),Tamper With Victim,0,,,,,,0,,,High,28/04/2014,6,Medium,0
Male,29,25 - 45,Caucasian,0,6,0,0,7,-15.0,06/08/2014 3:18,20/08/2014 9:37,15.0,(F3),arrest case no charge,0,,,,,,0,,,Medium,21/08/2014,6,Medium,0
Female,37,25 - 45,African-American,0,5,0,0,4,,,,1.0,(MO3),arrest case no charge,0,,,,,,0,,,Medium,09/01/2014,3,Low,0
Female,33,25 - 45,Caucasian,0,7,0,0,1,-1.0,12/09/2013 10:04,06/12/2013 4:12,1.0,(F3),arrest case no charge,0,,,,,,0,,,Medium,13/09/2013,5,Medium,0
Male,27,25 - 45,African-American,0,7,0,0,2,-1.0,05/09/2013 3:29,15/01/2014 10:28,1.0,(F3),arrest case no charge,1,(M1),,19/08/2015,,,0,,,Medium,06/09/2013,7,Medium,0
Female,29,25 - 45,African-American,0,7,0,0,9,-1.0,26/11/2013 10:27,11/12/2013 4:13,1.0,(F3),Poss Anti-Shoplifting Device,1,(F3),135.0,07/03/2015,20/07/2015,,0,,,Medium,27/11/2013,5,Medium,0
Male,26,25 - 45,Native American,0,8,0,0,11,64.0,08/01/2015 12:49,07/09/2015 2:50,150.0,(F3),Possession of Cocaine,1,(M1),,28/12/2015,,,1,(M1),28/12/2015,High,05/11/2014,5,Medium,0
Male,45,Greater than 45,African-American,0,7,0,0,14,133.0,19/03/2014 8:47,04/09/2014 6:46,497.0,(F2),Robbery / No Weapon,0,,,,,,0,,,Medium,06/11/2013,2,Low,0
Male,24,Less than 25,African-American,0,10,0,3,3,-1.0,06/11/2013 6:35,20/12/2013 9:11,1.0,(F3),Aggravated Assault W/Dead Weap,1,(M1),,06/08/2014,,,1,(M1),06/08/2014,High,07/11/2013,9,High,1
Male,43,25 - 45,African-American,0,9,0,0,5,-1.0,02/04/2013 11:44,03/04/2013 2:42,1.0,(F2),Poss Wep Conv Felon,0,,,,,,0,,,High,03/04/2013,5,Medium,0
Male,31,25 - 45,Caucasian,0,5,0,0,1,-1.0,22/08/2014 11:23,23/08/2014 1:47,1.0,(F3),Possession of Cannabis,0,,,,,,0,,,Medium,23/08/2014,2,Low,0
Female,50,Greater than 45,Caucasian,0,2,0,0,2,-1.0,31/05/2014 6:46,01/06/2014 9:08,1.0,(F3),Battery on a Person Over 65,0,,,,,,0,,,Low,01/06/2014,3,Low,0
Male,42,25 - 45,African-American,0,9,0,0,10,0.0,11/10/2013 3:26,17/12/2013 6:23,1.0,(F3),Possession of Cocaine,0,,,,,,0,,,High,11/10/2013,6,Medium,0
Male,37,25 - 45,African-American,0,7,0,0,11,-1.0,29/05/2014 8:59,30/05/2014 1:17,1.0,(M1),Battery,1,(M1),0.0,26/09/2015,26/09/2015,,1,(M1),26/09/2015,Medium,30/05/2014,3,Low,0
Male,53,Greater than 45,African-American,0,7,0,0,13,-1.0,03/04/2013 4:57,03/07/2013 10:10,1.0,(F2),Poss of Cocaine W/I/D/S 1000FT Park,0,,,,,,0,,,Medium,04/04/2013,6,Medium,0
Male,43,25 - 45,African-American,0,1,0,0,4,-39.0,26/01/2013 4:30,05/03/2013 10:02,39.0,(F2),arrest case no charge,1,(M2),1.0,15/01/2016,16/01/2016,,0,,,Low,06/03/2013,1,Low,0
Male,26,25 - 45,African-American,0,8,0,0,4,0.0,24/01/2014 4:45,25/01/2014 1:54,0.0,(F3),"Poss3,4 Methylenedioxymethcath",1,(M2),0.0,12/06/2014,12/06/2014,,0,,,High,24/01/2014,5,Medium,0
Male,28,25 - 45,Caucasian,0,2,0,0,0,-1.0,16/05/2014 7:42,17/05/2014 7:52,1.0,(F3),Possession of Cannabis,0,,,,,,0,,,Low,17/05/2014,2,Low,0
Male,19,Less than 25,Caucasian,0,3,0,0,0,-1.0,04/12/2014 7:08,05/12/2014 9:16,1.0,(F3),Burglary Conveyance Unoccup,0,,,,,,0,,,Low,05/12/2014,6,Medium,0
Male,37,25 - 45,African-American,0,1,0,0,0,0.0,18/12/2014 12:27,18/12/2014 9:00,0.0,(F3),Resist Officer w/Violence,0,,,,,,0,,,Low,18/12/2014,1,Low,0
Female,30,25 - 45,Caucasian,0,3,0,0,1,-27.0,14/08/2013 3:54,14/08/2013 8:26,27.0,(M1),Petit Theft $100- $300,0,,,,,,0,,,Low,10/09/2013,2,Low,0
Male,27,25 - 45,African-American,0,7,0,0,6,0.0,15/10/2013 7:16,17/10/2013 5:27,0.0,(F3),Fabricating Physical Evidence,1,(M1),0.0,12/02/2014,12/02/2014,,0,,,Medium,15/10/2013,6,Medium,0
Male,39,25 - 45,Caucasian,0,5,0,0,9,-1.0,20/03/2013 8:06,21/03/2013 10:39,1.0,(F3),Possession of Cocaine,1,(M2),,19/06/2013,,,0,,,Medium,21/03/2013,3,Low,0
Male,37,25 - 45,Caucasian,0,4,0,0,4,0.0,29/01/2013 3:26,29/01/2013 9:19,0.0,(M1),Aggravated Battery / Pregnant,1,(M1),1.0,28/08/2013,29/08/2013,,1,(M2),25/05/2014,Low,29/01/2013,3,Low,0
Male,22,Less than 25,Caucasian,0,10,0,0,3,0.0,18/01/2014 12:18,29/01/2014 3:44,1.0,(M1),Battery,1,(F3),1.0,04/04/2015,05/04/2015,,0,,,High,18/01/2014,6,Medium,0
Male,42,25 - 45,African-American,0,1,0,0,1,-10.0,14/04/2014 2:34,17/04/2014 9:33,10.0,(M1),Battery,0,,,,,,0,,,Low,24/04/2014,1,Low,0
Male,25,25 - 45,Caucasian,0,6,0,0,0,-1.0,11/10/2013 6:21,13/10/2013 7:53,1.0,(F3),Possession Of Heroin,0,,,,,,0,,,Medium,12/10/2013,4,Low,0
Male,39,25 - 45,Hispanic,0,1,0,0,2,-75.0,21/08/2014 2:24,22/08/2014 3:14,75.0,(F1),arrest case no charge,0,,,,,,0,,,Low,04/11/2014,1,Low,0
Male,26,25 - 45,Hispanic,0,5,0,0,1,0.0,30/08/2013 11:51,31/08/2013 1:57,0.0,(F3),arrest case no charge,0,,,,,,0,,,Medium,30/08/2013,3,Low,0
Female,28,25 - 45,Caucasian,0,6,0,0,0,-2.0,26/01/2013 4:03,27/01/2013 2:03,2.0,(MO3),DOC/Cause Public Danger,0,,,,,,0,,,Medium,28/01/2013,2,Low,0
